"","k_CCAplus","intercept_CCAplus","k_GScore","intercept_Gscore"
"11843",0.398621,0.102521,0.319076,1.59805
"11844",0.410016,0.146973,0.312824,1.67186
"11845",0.428765,-0.0530725,0.309165,1.71631
"11846",0.453475,-0.103401,0.315032,1.73331
"11847",0.478021,-0.0800725,0.304758,1.74128
"11848",0.464849,-0.0818536,0.28917,1.62181
"11849",0.446993,-0.0648113,0.296869,1.63005
"11850",0.437151,0.0070653,0.294599,1.77409
"11851",0.385974,-0.0124984,0.287712,1.86611
"11852",0.376565,-0.0112975,0.292073,1.76951
"11853",0.367592,-0.0813661,0.295291,1.7919
"11854",0.383753,0.0180639,0.294182,1.76328
"11855",0.38202,-0.224751,0.281486,1.79226
"11856",0.365025,-0.228842,0.30119,1.7874
"11857",0.35003,-0.220184,0.306846,1.71516
"11858",0.363245,-0.192283,0.300077,1.80674
"11859",0.408975,-0.0769672,0.302261,1.79608
"11860",0.473447,-0.064179,0.307213,1.84395
"11861",0.449874,-0.0270853,0.30664,1.80265
"11862",0.420965,-0.00802295,0.306531,1.78111
"11863",0.419558,0.0578508,0.305293,1.82339
"11864",0.448667,-0.0156529,0.297601,1.79865
"11865",0.454752,-0.0304059,0.289782,1.7329
"11866",0.431102,-0.0439453,0.302731,1.74651
"11867",0.392201,-0.067167,0.29975,1.73272
"11868",0.427883,0.104397,0.294935,1.77188
"11869",0.424571,0.228325,0.296851,1.8231
"11870",0.416147,0.0776591,0.290968,1.63638
"11871",0.391748,0.166368,0.278517,1.74253
"11872",0.474429,0.194663,0.272876,1.80899
"11873",0.4691,0.196688,0.281023,1.79555
"11874",0.456803,0.0897384,0.292391,1.6478
"11875",0.436174,0.00284719,0.288437,1.70747
"11876",0.398796,-0.14405,0.291873,1.65455
"11877",0.434782,-0.0675789,0.304232,1.86897
"11878",0.452112,0.0759205,0.305208,1.79622
"11879",0.452717,-0.00397473,0.305824,1.7304
"11880",0.449075,-0.00271399,0.302149,1.58345
"11881",0.475755,0.0234616,0.334289,1.54761
"11882",0.472735,0.042955,0.325726,1.66983
"11883",0.444477,0.0389513,0.317323,1.70887
"11884",0.422943,0.0324886,0.316476,1.82694
"11885",0.45841,0.103148,0.307276,1.76747
"11886",0.464463,0.165955,0.310909,1.7809
"11887",0.459316,0.171049,0.299247,1.88459
"11888",0.439221,0.0438803,0.304238,1.77494
"11889",0.507449,-0.0208238,0.309699,1.73873
"11890",0.504655,0.00370997,0.307069,1.73191
"11891",0.506029,-0.00666885,0.331175,1.74129
"11892",0.496372,0.037936,0.341511,1.58196
"11893",0.497516,0.00479492,0.35026,1.6293
"11894",0.445906,-0.0101044,0.342947,1.65562
"11895",0.42759,0.0253229,0.34107,1.69565
"11896",0.459287,0.121058,0.34752,1.78788
"11897",0.457812,0.106051,0.334703,1.70487
"11898",0.426562,0.0357892,0.33914,1.59023
"11899",0.473424,0.0518193,0.354722,1.62033
"11900",0.450079,0.082212,0.342985,1.66838
"11901",0.442642,0.026382,0.335054,1.81826
"11902",0.446697,0.0750054,0.34135,1.77824
"11903",0.448848,0.0564576,0.330689,1.78788
"11904",0.499844,0.117281,0.333964,1.77623
"11905",0.455024,0.161162,0.342024,1.68807
"11906",0.440307,0.0646605,0.356404,1.66763
"11907",0.431316,0.0546325,0.314806,1.60916
"11908",0.478483,0.0295765,0.328143,1.70908
"11909",0.479883,-0.0599519,0.321199,1.82501
"11910",0.476468,0.112811,0.319757,1.82791
"11911",0.493624,0.11267,0.324604,1.84226
"11912",0.462803,0.0946861,0.320801,1.6382
"11913",0.472184,0.159417,0.331471,1.56379
"11914",0.49593,0.146683,0.330926,1.71321
"11915",0.472053,0.129367,0.330721,1.7005
"11916",0.48741,0.138598,0.339008,1.72319
"11917",0.477801,0.179018,0.335375,1.7655
"11918",0.415432,0.00706196,0.318343,1.75611
"11919",0.407298,-0.0229629,0.291583,1.72122
"11920",0.400726,0.0151195,0.287364,1.62941
"11921",0.409866,0.103458,0.292925,1.652
"11922",0.420138,-0.0599287,0.29018,1.75208
"11923",0.413645,0.115991,0.302555,1.77829
"11924",0.403477,0.120666,0.293581,1.77862
"11925",0.41831,0.0355731,0.319576,1.78226
"11926",0.446402,0.0464532,0.296667,1.72502
"11927",0.459647,0.0824295,0.299222,1.84542
"11928",0.438474,0.00715171,0.2956,1.64311
"11929",0.427786,0.0867471,0.299807,1.67703
"11930",0.429404,0.082498,0.309376,1.65535
"11931",0.393756,0.185421,0.298942,1.85112
"11932",0.406657,0.120937,0.288336,1.81149
"11933",0.386331,0.0927079,0.280917,1.73268
"11934",0.419773,0.188624,0.304903,1.77827
"11935",0.430357,0.19076,0.298962,1.78575
"11936",0.410717,0.128453,0.286117,1.79439
"11937",0.454958,0.128285,0.292244,1.71584
"11938",0.437538,0.0244717,0.317724,1.74449
"11939",0.479554,0.00923546,0.307939,1.73389
"11940",0.413142,0.0126231,0.308199,1.75912
"11941",0.426341,0.00816276,0.34591,1.81768
"11942",0.40041,0.000849356,0.332233,1.85413
"11943",0.398303,-0.0556136,0.338038,1.78612
"11944",0.473501,0.0491218,0.34361,1.7612
"11945",0.491389,0.0980087,0.334897,1.74958
"11946",0.484605,0.0836038,0.331697,1.75927
"11947",0.469069,0.0770922,0.327048,1.67112
"11948",0.457907,0.0859702,0.323576,1.62784
"11949",0.454106,0.0709728,0.346578,1.60812
"11950",0.457493,0.138817,0.337537,1.52973
"11951",0.403875,0.118173,0.335539,1.64375
"11952",0.409458,0.0880681,0.334802,1.62418
"11953",0.465597,0.188903,0.340952,1.60363
"11954",0.446249,0.0665322,0.332532,1.63175
"11955",0.454206,0.10902,0.335375,1.63672
"11956",0.469396,0.10246,0.337544,1.59464
"11957",0.50722,0.17982,0.328068,1.56407
"11958",0.540354,0.0958658,0.34711,1.66255
"11959",0.462932,0.120422,0.347949,1.65623
"11960",0.412805,-0.0826759,0.325427,1.75459
"11961",0.402635,0.109404,0.334456,1.71452
"11962",0.378715,0.0255496,0.32995,1.74282
"11963",0.455766,0.0741085,0.339284,1.729
"11964",0.441965,0.114977,0.340754,1.66598
"11965",0.412157,0.0854063,0.362942,1.61616
"11966",0.405996,0.00907578,0.339592,1.7323
"11967",0.468363,0.129707,0.329915,1.72451
"11968",0.48133,0.0468424,0.335098,1.80205
"11969",0.441825,-0.0119845,0.335683,1.78706
"11970",0.485832,0.102869,0.332171,1.75334
"11971",0.429709,0.113586,0.308652,1.79335
"11972",0.440565,-0.0816686,0.317821,1.95056
"11973",0.462288,0.110655,0.302652,1.9417
"11974",0.437407,0.0168258,0.301214,1.92176
"11975",0.371529,0.0515396,0.302126,1.70499
"11976",0.374489,0.0292369,0.328234,1.70773
"11977",0.358107,0.00255243,0.32112,1.76091
"11978",0.459412,-0.0428123,0.328481,1.68639
"11979",0.38341,0.00358288,0.341729,1.65866
"11980",0.454885,-0.0325284,0.345998,1.63797
"11981",0.440768,-0.0286013,0.322124,1.77634
"11982",0.426249,-0.00628645,0.327616,1.68376
"11983",0.46388,-0.00527405,0.325912,1.66435
"11984",0.435381,-0.00967361,0.318598,1.67007
"11985",0.442836,-0.0213179,0.327402,1.70815
"11986",0.408306,-0.0254618,0.326303,1.7014
"11987",0.409466,-0.124187,0.32807,1.79502
"11988",0.442646,-0.113279,0.337264,1.63124
"11989",0.432332,-0.126631,0.333484,1.68583
"11990",0.378524,-0.194715,0.332955,1.66592
"11991",0.383833,-0.0978994,0.341599,1.68732
"11992",0.388262,-0.146706,0.336134,1.69863
"11993",0.38649,-0.105002,0.320295,1.99098
"11994",0.425598,0.00387059,0.292703,1.94441
"11995",0.438058,-0.123157,0.300173,1.89192
"11996",0.430711,0.00912233,0.338241,1.82707
"11997",0.379725,-0.0995268,0.331275,1.8616
"11998",0.373966,-0.052008,0.316514,1.91835
"11999",0.425628,-0.0575517,0.318817,1.8485
"12000",0.402193,-0.00860121,0.301684,1.92263
"12001",0.420311,0.0741981,0.301227,1.81996
"12002",0.429795,0.0520163,0.32479,1.8325
"12003",0.43553,0.125876,0.323219,1.7753
"12004",0.443315,0.0797188,0.324819,1.80359
"12005",0.420911,0.00538054,0.325019,1.66826
"12006",0.391542,0.0495013,0.315625,1.70911
"12007",0.433089,-0.0211921,0.314801,1.72657
"12008",0.432263,-0.0588036,0.311701,1.92936
"12009",0.407679,-0.0703106,0.300661,1.89074
"12010",0.395104,-0.0403436,0.309199,1.92578
"12011",0.440785,0.0557734,0.313745,1.89327
"12012",0.471732,0.0412042,0.329036,1.85149
"12013",0.439155,0.110204,0.3447,1.83592
"12014",0.456536,0.118052,0.316547,1.83431
"12015",0.53914,0.136662,0.307446,1.851
"12016",0.44199,0.0715926,0.31778,1.88022
"12017",0.403499,-0.0861353,0.315945,1.84141
"12018",0.462778,-0.0147121,0.307017,1.85901
"12019",0.408127,0.0273578,0.304787,1.85696
"12020",0.423667,0.0421162,0.302248,2.00869
"12021",0.439894,0.0471973,0.284513,1.83413
"12022",0.426166,0.0143895,0.287636,1.81839
"12023",0.424502,-0.0227548,0.300235,1.72182
"12024",0.406149,-0.0798835,0.311536,1.69288
"12025",0.395831,-0.0915382,0.31266,1.97828
"12026",0.386412,-0.0904492,0.320098,2.01134
"12027",0.412541,-0.0266358,0.318554,2.01474
"12028",0.354185,-0.0447116,0.318393,1.75031
"12029",0.344067,-0.173595,0.31455,1.78041
"12030",0.351263,-0.214065,0.322852,1.86156
"12031",0.400748,-0.144986,0.31744,1.7646
"12032",0.39837,-0.154909,0.315298,1.77914
"12033",0.41095,-0.242341,0.329757,1.75765
"12034",0.361342,-0.203724,0.331276,1.65285
"12035",0.421995,-0.0961106,0.333323,1.65133
"12036",0.427982,-0.109468,0.31944,1.67339
"12037",0.420994,-0.0951328,0.305137,1.67084
"12038",0.440017,-0.0118282,0.305905,1.74696
"12039",0.425442,-0.0980443,0.298227,1.73758
"12040",0.432356,-0.0842799,0.305095,1.73835
"12041",0.463814,-0.0529807,0.30902,1.68057
"12042",0.431412,-0.045972,0.296243,1.79686
"12043",0.424021,0.00318799,0.278607,1.75186
"12044",0.446615,-0.057594,0.27385,1.85709
"12045",0.448375,0.0628515,0.271928,1.77262
"12046",0.439179,-0.0539893,0.291481,1.94395
"12047",0.43297,-0.0308264,0.287262,1.96833
"12048",0.354504,-0.0253702,0.288116,2.00204
"12049",0.484654,0.112637,0.288633,1.99226
"12050",0.47576,0.0741495,0.284888,1.9333
"12051",0.487638,0.0937586,0.280754,1.75234
"12052",0.488891,0.0171897,0.340602,1.75028
"12053",0.446122,0.108105,0.321478,1.83383
"12054",0.46226,0.107917,0.326721,1.78742
"12055",0.426748,0.151221,0.324557,1.79723
"12056",0.541346,0.11374,0.326016,1.74058
"12057",0.541785,0.202588,0.322561,1.69705
"12058",0.451668,0.131658,0.321387,1.69676
"12059",0.44396,0.118162,0.336177,1.72672
"12060",0.471308,0.0880231,0.320268,1.8735
"12061",0.483387,0.0660287,0.342389,1.86964
"12062",0.423937,0.035226,0.343538,1.87392
"12063",0.405035,0.0575204,0.328426,1.84465
"12064",0.431618,0.0574693,0.328015,1.75748
"12065",0.452112,0.0943734,0.347876,1.74153
"12066",0.471528,0.101268,0.34598,1.75088
"12067",0.466945,0.0579817,0.35133,1.71973
"12068",0.4357,0.0481264,0.345686,1.6908
"12069",0.400421,0.0925739,0.349227,1.6773
"12070",0.402808,0.0507023,0.333688,1.69595
"12071",0.39027,-0.0328897,0.341246,1.67517
"12072",0.366758,-0.0155978,0.341,1.6599
"12073",0.368638,0.0400606,0.342151,1.60165
"12074",0.42332,0.0416603,0.347495,1.71674
"12075",0.436056,0.0686282,0.350638,1.66419
"12076",0.445639,0.157943,0.318742,1.85633
"12077",0.442112,0.223046,0.302649,1.86262
"12078",0.408747,0.250729,0.304092,1.87287
"12079",0.441349,0.200155,0.305251,1.87649
"12080",0.414287,0.113352,0.30296,1.98013
"12081",0.409952,0.118133,0.316238,1.87979
"12082",0.430179,0.159943,0.314644,1.93156
"12083",0.422723,0.164061,0.315642,1.93267
"12084",0.408486,0.172662,0.29788,1.9394
"12085",0.420276,0.201008,0.302855,1.72185
"12086",0.444511,0.21193,0.299327,1.67124
"12087",0.460319,0.184388,0.293142,1.69745
"12088",0.413994,0.225479,0.300003,1.74609
"12089",0.403992,0.117504,0.301947,1.95419
"12090",0.465531,0.110408,0.312708,1.99169
"12091",0.498308,0.113797,0.313624,1.75366
"12092",0.484178,0.0269042,0.311274,1.59334
"12093",0.456239,-0.0216583,0.299248,1.79369
"12094",0.535792,0.0689977,0.2958,1.78396
"12095",0.537224,0.109717,0.30285,1.78114
"12096",0.446539,0.135074,0.291544,1.815
"12097",0.540605,0.135278,0.303626,1.7834
"12098",0.516272,0.116566,0.307918,1.76776
"12099",0.455611,0.0995195,0.310464,1.71727
"12100",0.519309,0.0929962,0.326757,1.70688
"12101",0.522103,0.109436,0.309461,1.70522
"12102",0.497896,0.160569,0.296259,1.69505
"12103",0.54934,0.0579011,0.314458,1.68561
"12104",0.45302,0.12397,0.296933,1.73309
"12105",0.515532,0.0942766,0.310115,1.72621
"12106",0.443291,0.116635,0.302839,1.76674
"12107",0.457993,-0.0242391,0.30347,1.72691
"12108",0.434493,0.00399177,0.318455,1.72379
"12109",0.435257,0.0397967,0.32979,1.708
"12110",0.480084,0.109169,0.329869,1.75045
"12111",0.458028,0.0475965,0.310558,1.71771
"12112",0.457179,0.0794635,0.30838,1.76228
"12113",0.49537,0.0784764,0.310567,1.86532
"12114",0.472717,0.0714445,0.292647,1.68517
"12115",0.42874,0.0620561,0.308342,1.86805
"12116",0.452039,0.0412544,0.292616,1.70476
"12117",0.454364,0.0713561,0.302525,1.79216
"12118",0.473844,0.0706926,0.314387,1.76644
"12119",0.463563,0.0737623,0.309857,1.77123
"12120",0.436099,0.101548,0.303922,1.78925
"12121",0.410368,0.00143024,0.304637,1.77769
"12122",0.429393,0.0209654,0.304053,1.62877
"12123",0.400242,0.0320072,0.329134,1.57827
"12124",0.406713,0.04419,0.329405,1.58572
"12125",0.408792,0.123006,0.325841,1.6217
"12126",0.422002,0.165297,0.332121,1.6566
"12127",0.446291,0.142143,0.312618,1.78267
"12128",0.447198,0.122719,0.306814,1.81989
"12129",0.437295,0.113896,0.308906,1.91883
"12130",0.430687,-0.0184677,0.291175,1.82327
"12131",0.372739,-0.0521673,0.316332,1.8417
"12132",0.393111,-0.0513675,0.308938,1.79403
"12133",0.401969,-0.0405803,0.311018,1.805
"12134",0.415678,0.00314726,0.319961,1.79333
"12135",0.483501,0.038103,0.296177,1.85447
"12136",0.481777,-0.0523745,0.317911,1.85822
"12137",0.410316,-0.171693,0.300258,1.72135
"12138",0.365987,-0.100418,0.301177,1.73709
"12139",0.381616,-0.0842296,0.298931,1.74523
"12140",0.37886,-0.102394,0.308161,1.80592
"12141",0.380227,-0.00850305,0.308882,1.88046
"12142",0.456432,-0.128726,0.292181,1.82185
"12143",0.466286,-0.144012,0.301127,1.91982
"12144",0.435246,-0.075197,0.295214,1.83709
"12145",0.442997,-0.0978133,0.294425,1.78924
"12146",0.421957,-0.193744,0.296031,1.6461
"12147",0.361339,-0.127836,0.303711,1.66483
"12148",0.363048,-0.228063,0.290969,1.72504
"12149",0.352124,-0.249873,0.285925,1.70159
"12150",0.388728,-0.244355,0.283517,1.59884
"12151",0.380549,-0.168048,0.279053,1.70529
"12152",0.356313,-0.0650998,0.284933,1.806
"12153",0.352291,-0.0773959,0.273356,1.75218
"12154",0.394157,-0.138098,0.278089,1.73242
"12155",0.394519,-0.18905,0.259299,1.73642
"12156",0.36926,-0.0981223,0.262469,1.71922
"12157",0.382611,-0.155317,0.269256,1.97376
"12158",0.403501,-0.133741,0.273237,1.98067
"12159",0.414245,-0.172193,0.266329,1.91756
"12160",0.411654,-0.110535,0.259218,1.93494
"12161",0.408572,-0.130132,0.274632,1.86157
"12162",0.389054,-0.121968,0.280399,1.8688
"12163",0.379063,-0.101699,0.299287,1.78877
"12164",0.39755,-0.0657626,0.313259,1.68427
"12165",0.386417,-0.0181971,0.308273,1.7705
"12166",0.433155,-0.0131525,0.30807,1.79567
"12167",0.426155,0.00245247,0.306782,1.77147
"12168",0.415122,0.0443363,0.258881,1.80226
"12169",0.446445,0.0476171,0.275737,1.8546
"12170",0.452623,-0.0392071,0.28346,1.85273
"12171",0.45429,0.0296871,0.285484,1.92787
"12172",0.469543,0.0423178,0.271024,1.95935
"12173",0.468225,0.0170459,0.259554,1.96126
"12174",0.43448,0.0321491,0.265677,1.96069
"12175",0.517087,0.0317022,0.290824,1.93534
"12176",0.50812,-0.0412129,0.285988,1.9965
"12177",0.453781,-0.109825,0.286642,1.79164
"12178",0.486105,-0.19748,0.290666,1.73565
"12179",0.436788,-0.224474,0.300441,1.751
"12180",0.390469,-0.286487,0.306697,1.66867
"12181",0.382261,-0.27989,0.325358,1.82828
"12182",0.323918,-0.264162,0.312563,1.77795
"12183",0.390334,-0.277105,0.341658,1.77765
"12184",0.38645,-0.0950682,0.326328,1.79151
"12185",0.38092,-0.0855463,0.34166,1.85357
"12186",0.399432,-0.118372,0.347707,1.87466
"12187",0.398011,-0.00979273,0.331769,1.81488
"12188",0.446623,-0.00381161,0.324378,1.83834
"12189",0.424884,0.00910605,0.344902,1.8322
"12190",0.449484,-0.0268207,0.357552,1.76881
"12191",0.464957,-0.0541159,0.355516,1.81106
"12192",0.468505,-0.0254287,0.34021,1.75202
"12193",0.48223,-0.133827,0.337404,1.74949
"12194",0.37399,-0.0761722,0.32606,1.74388
"12195",0.374462,-0.165294,0.328252,1.69473
"12196",0.363819,-0.160184,0.320378,1.77587
"12197",0.369175,-0.126377,0.347123,1.65096
"12198",0.401985,0.0187719,0.327589,1.82501
"12199",0.411715,-0.0124958,0.341563,1.69264
"12200",0.44077,-0.0126382,0.333875,1.67166
"12201",0.441014,0.0313405,0.33475,1.73939
"12202",0.445599,0.0394555,0.347277,1.67765
"12203",0.497664,-0.0687117,0.348015,1.58349
"12204",0.432501,-0.104353,0.348266,1.69202
"12205",0.427729,0.00152146,0.341435,1.64883
"12206",0.434074,-0.119247,0.315546,1.725
"12207",0.404226,0.0903198,0.321474,1.69472
"12208",0.392505,0.0582936,0.326356,1.70996
"12209",0.424147,-0.0328627,0.336359,1.64626
"12210",0.439869,0.129845,0.33223,1.66028
"12211",0.510336,0.0887966,0.317482,1.67126
"12212",0.448731,0.127673,0.347729,1.59358
"12213",0.430121,0.0201936,0.3447,1.59847
"12214",0.433367,0.000567553,0.341005,1.53149
"12215",0.412258,-0.0339221,0.349638,1.51416
"12216",0.400193,-0.050311,0.340451,1.50951
"12217",0.370254,-0.12286,0.317339,1.53491
"12218",0.382044,-0.197114,0.32425,1.67746
"12219",0.381359,-0.178955,0.316458,1.75564
"12220",0.409095,-0.0587714,0.301787,1.75304
"12221",0.40754,-0.136544,0.297922,1.86993
"12222",0.43247,-0.149718,0.298388,1.76961
"12223",0.42482,-0.179126,0.322502,1.61058
"12224",0.408608,-0.183562,0.31722,1.64744
"12225",0.410309,-0.142403,0.317517,1.64273
"12226",0.423096,-0.0300167,0.323715,1.64967
"12227",0.443147,-0.0731244,0.341845,1.65594
"12228",0.448133,-0.00109454,0.33497,1.67703
"12229",0.457763,0.00838022,0.338498,1.75158
"12230",0.51576,0.0181811,0.339521,1.70397
"12231",0.470855,0.0103923,0.346928,1.69416
"12232",0.461874,0.00661192,0.358979,1.68713
"12233",0.416685,0.0360979,0.341246,1.65693
"12234",0.429176,-0.0345281,0.324712,1.66382
"12235",0.442383,-0.0362763,0.307318,1.63872
"12236",0.427128,-0.0827041,0.300794,1.63885
"12237",0.39923,-0.107972,0.313635,1.75707
"12238",0.361931,-0.0807336,0.328659,1.70463
"12239",0.430726,-0.109937,0.324752,1.88857
"12240",0.388553,-0.105101,0.312968,1.84929
"12241",0.330663,-0.24814,0.331411,1.81419
"12242",0.359653,-0.242112,0.305221,1.8475
"12243",0.357822,-0.217229,0.323474,1.94321
"12244",0.358749,-0.231225,0.298842,1.92841
"12245",0.384607,-0.167685,0.296896,1.88368
"12246",0.3673,-0.10595,0.284006,1.95234
"12247",0.371482,-0.166704,0.301743,1.91041
"12248",0.371885,-0.0457594,0.304849,1.89783
"12249",0.388635,-0.0455086,0.303579,1.97801
"12250",0.433824,-0.0330509,0.27016,2.07768
"12251",0.368661,-0.00128259,0.270052,2.08831
"12252",0.416262,-0.0931931,0.269788,2.05438
"12253",0.427534,0.0101138,0.25757,2.06624
"12254",0.453358,0.00215203,0.278896,2.05363
"12255",0.40512,-0.00464311,0.272343,2.08443
"12256",0.408203,-0.052573,0.283009,2.08962
"12257",0.472109,-0.117128,0.269434,2.12767
"12258",0.475792,-0.113461,0.274348,2.02342
"12259",0.472891,-0.0778899,0.275203,1.93747
"12260",0.4518,-0.147526,0.253616,1.91623
"12261",0.390317,-0.151268,0.271639,1.80367
"12262",0.398949,-0.140231,0.280657,1.8545
"12263",0.413893,-0.0709747,0.280025,1.83017
"12264",0.364111,-0.103312,0.275608,1.83003
"12265",0.41927,-0.122123,0.277272,1.82149
"12266",0.440231,-0.0930681,0.290661,1.72011
"12267",0.430436,-0.1291,0.294392,1.68378
"12268",0.439754,-0.094467,0.298127,1.75331
"12269",0.431964,-0.0190618,0.31619,1.66815
"12270",0.438325,-0.0711333,0.306645,1.78476
"12271",0.412063,-0.0619554,0.278184,1.77582
"12272",0.409439,-0.0269935,0.277721,1.75245
"12273",0.45632,-0.00240424,0.279844,1.82373
"12274",0.468249,-0.00121078,0.29067,1.79513
"12275",0.452635,-0.0623308,0.303358,1.8986
"12276",0.470594,0.0163214,0.290989,1.86212
"12277",0.478772,-0.0296933,0.293373,1.84441
"12278",0.394361,-0.0807632,0.287998,1.77999
"12279",0.394062,0.0286045,0.288885,1.95373
"12280",0.375418,-0.092098,0.294274,2.00627
"12281",0.353576,-0.125276,0.283156,1.75479
"12282",0.344672,-0.131552,0.30697,1.76226
"12283",0.378669,-0.121799,0.30287,1.94916
"12284",0.356449,-0.202582,0.294377,1.96721
"12285",0.335772,-0.135763,0.29651,1.92576
"12286",0.391837,-0.0632229,0.296455,1.81833
"12287",0.346196,-0.0804065,0.304124,1.83585
"12288",0.354338,-0.086964,0.312053,1.72346
"12289",0.363222,-0.166135,0.325081,1.82617
"12290",0.369385,-0.209693,0.316416,1.79729
"12291",0.383904,-0.124543,0.312955,1.74404
"12292",0.391157,-0.148096,0.32911,1.81228
"12293",0.378466,-0.14838,0.338713,1.6838
"12294",0.365565,-0.0546293,0.346468,1.63736
"12295",0.429365,0.142518,0.393137,1.66682
"12296",0.458637,0.144524,0.388287,1.68702
"12297",0.467461,0.0820951,0.383862,1.67431
"12298",0.433637,-0.0604418,0.36773,1.51281
"12299",0.44219,-0.0651125,0.361775,1.5918
"12300",0.42604,-0.14011,0.371588,1.61794
"12301",0.43865,-0.14753,0.359645,1.61496
"12302",0.423141,-0.0622495,0.336447,1.62836
"12303",0.399064,-0.0585769,0.349664,1.62192
"12304",0.419019,-0.0578136,0.368314,1.5748
"12305",0.386738,0.0689205,0.345183,1.7162
"12306",0.376109,0.083184,0.363066,1.70886
"12307",0.48333,0.111533,0.362047,1.72655
"12308",0.494168,0.0572831,0.360921,1.71405
"12309",0.408894,0.0504698,0.356114,1.74079
"12310",0.407164,-0.0243898,0.354991,1.68285
"12311",0.36903,-0.133428,0.351534,1.74512
"12312",0.37349,-0.0857353,0.346445,1.66568
"12313",0.406046,-0.0220201,0.326562,1.66504
"12314",0.387246,-0.0041314,0.338539,1.68869
"12315",0.409488,0.0135734,0.308887,1.74951
